Date,Time,Datetime,System_City_Actual,Operating_Area,System_City
28-Jul-21,21:00,28JUL21:21:00,39,COA,Qassim
29-Jul-21,21:00,29JUL21:21:00,38,COA,Qassim
30-Jul-21,21:00,30JUL21:21:00,36,COA,Qassim
31-Jul-21,21:00,31JUL21:21:00,37,COA,Qassim
1-Aug-21,21:00,01AUG21:21:00,35,COA,Qassim
2-Aug-21,21:00,02AUG21:21:00,35,COA,Qassim
3-Aug-21,21:00,03AUG21:21:00,36,COA,Qassim
4-Aug-21,21:00,04AUG21:21:00,37,COA,Qassim
5-Aug-21,21:00,05AUG21:21:00,36,COA,Qassim
6-Aug-21,21:00,06AUG21:21:00,35,COA,Qassim
7-Aug-21,21:00,07AUG21:21:00,36,COA,Qassim
8-Aug-21,21:00,08AUG21:21:00,37,COA,Qassim
9-Aug-21,21:00,09AUG21:21:00,38,COA,Qassim
10-Aug-21,21:00,10AUG21:21:00,37,COA,Qassim
11-Aug-21,21:00,11AUG21:21:00,35,COA,Qassim
12-Aug-21,21:00,12AUG21:21:00,37,COA,Qassim
13-Aug-21,21:00,13AUG21:21:00,39,COA,Qassim
14-Aug-21,21:00,14AUG21:21:00,38,COA,Qassim
15-Aug-21,21:00,15AUG21:21:00,38,COA,Qassim
16-Aug-21,21:00,16AUG21:21:00,38,COA,Qassim
17-Aug-21,21:00,17AUG21:21:00,36,COA,Qassim
18-Aug-21,21:00,18AUG21:21:00,34,COA,Qassim
19-Aug-21,21:00,19AUG21:21:00,35,COA,Qassim
20-Aug-21,21:00,20AUG21:21:00,37,COA,Qassim
21-Aug-21,21:00,21AUG21:21:00,37,COA,Qassim
22-Aug-21,21:00,22AUG21:21:00,38,COA,Qassim
23-Aug-21,21:00,23AUG21:21:00,36,COA,Qassim
24-Aug-21,21:00,24AUG21:21:00,37,COA,Qassim
25-Aug-21,21:00,25AUG21:21:00,37,COA,Qassim
26-Aug-21,21:00,26AUG21:21:00,36,COA,Qassim
27-Aug-21,21:00,27AUG21:21:00,37,COA,Qassim
28-Aug-21,21:00,28AUG21:21:00,37,COA,Qassim
29-Aug-21,21:00,29AUG21:21:00,37,COA,Qassim
30-Aug-21,21:00,30AUG21:21:00,36,COA,Qassim
31-Aug-21,21:00,31AUG21:21:00,36,COA,Qassim
1-Dec-16,21:00,01DEC16:21:00,24.4,COA,Qassim
2-Dec-16,21:00,02DEC16:21:00,18,COA,Qassim
3-Dec-16,21:00,03DEC16:21:00,16,COA,Qassim
4-Dec-16,21:00,04DEC16:21:00,18,COA,Qassim
5-Dec-16,21:00,05DEC16:21:00,21.3,COA,Qassim
6-Dec-16,21:00,06DEC16:21:00,16,COA,Qassim
7-Dec-16,21:00,07DEC16:21:00,15,COA,Qassim
8-Dec-16,21:00,08DEC16:21:00,15,COA,Qassim
9-Dec-16,21:00,09DEC16:21:00,13,COA,Qassim
10-Dec-16,21:00,10DEC16:21:00,13,COA,Qassim
11-Dec-16,21:00,11DEC16:21:00,12,COA,Qassim
12-Dec-16,21:00,12DEC16:21:00,13,COA,Qassim
13-Dec-16,21:00,13DEC16:21:00,17,COA,Qassim
14-Dec-16,21:00,14DEC16:21:00,18.4,COA,Qassim
15-Dec-16,21:00,15DEC16:21:00,13,COA,Qassim
16-Dec-16,21:00,16DEC16:21:00,14,COA,Qassim
17-Dec-16,21:00,17DEC16:21:00,16,COA,Qassim
18-Dec-16,21:00,18DEC16:21:00,15,COA,Qassim
19-Dec-16,21:00,19DEC16:21:00,17,COA,Qassim
20-Dec-16,21:00,20DEC16:21:00,9,COA,Qassim
21-Dec-16,21:00,21DEC16:21:00,10,COA,Qassim
22-Dec-16,21:00,22DEC16:21:00,20,COA,Qassim
23-Dec-16,21:00,23DEC16:21:00,20,COA,Qassim
24-Dec-16,21:00,24DEC16:21:00,22,COA,Qassim
25-Dec-16,21:00,25DEC16:21:00,22,COA,Qassim
26-Dec-16,21:00,26DEC16:21:00,16,COA,Qassim
27-Dec-16,21:00,27DEC16:21:00,20,COA,Qassim
28-Dec-16,21:00,28DEC16:21:00,15,COA,Qassim
29-Dec-16,21:00,29DEC16:21:00,21,COA,Qassim
30-Dec-16,21:00,30DEC16:21:00,21,COA,Qassim
31-Dec-16,21:00,31DEC16:21:00,21,COA,Qassim
1-Dec-17,21:00,01DEC17:21:00,13,COA,Qassim
2-Dec-17,21:00,02DEC17:21:00,14,COA,Qassim
3-Dec-17,21:00,03DEC17:21:00,15,COA,Qassim
4-Dec-17,21:00,04DEC17:21:00,14,COA,Qassim
5-Dec-17,21:00,05DEC17:21:00,15,COA,Qassim
6-Dec-17,21:00,06DEC17:21:00,17,COA,Qassim
7-Dec-17,21:00,07DEC17:21:00,15.4,COA,Qassim
8-Dec-17,21:00,08DEC17:21:00,14,COA,Qassim
9-Dec-17,21:00,09DEC17:21:00,11,COA,Qassim
10-Dec-17,21:00,10DEC17:21:00,11,COA,Qassim
11-Dec-17,21:00,11DEC17:21:00,14,COA,Qassim
12-Dec-17,21:00,12DEC17:21:00,13,COA,Qassim
13-Dec-17,21:00,13DEC17:21:00,15,COA,Qassim
14-Dec-17,21:00,14DEC17:21:00,16,COA,Qassim
15-Dec-17,21:00,15DEC17:21:00,14,COA,Qassim
16-Dec-17,21:00,16DEC17:21:00,12,COA,Qassim
17-Dec-17,21:00,17DEC17:21:00,12,COA,Qassim
18-Dec-17,21:00,18DEC17:21:00,13,COA,Qassim
19-Dec-17,21:00,19DEC17:21:00,15,COA,Qassim
20-Dec-17,21:00,20DEC17:21:00,17,COA,Qassim
21-Dec-17,21:00,21DEC17:21:00,16,COA,Qassim
22-Dec-17,21:00,22DEC17:21:00,18,COA,Qassim
23-Dec-17,21:00,23DEC17:21:00,16,COA,Qassim
24-Dec-17,21:00,24DEC17:21:00,18,COA,Qassim
25-Dec-17,21:00,25DEC17:21:00,17,COA,Qassim
26-Dec-17,21:00,26DEC17:21:00,14,COA,Qassim
27-Dec-17,21:00,27DEC17:21:00,14,COA,Qassim
28-Dec-17,21:00,28DEC17:21:00,15,COA,Qassim
29-Dec-17,21:00,29DEC17:21:00,16,COA,Qassim
30-Dec-17,21:00,30DEC17:21:00,16,COA,Qassim
31-Dec-17,21:00,31DEC17:21:00,17,COA,Qassim
1-Dec-18,21:00,01DEC18:21:00,19,COA,Qassim
2-Dec-18,21:00,02DEC18:21:00,18,COA,Qassim
3-Dec-18,21:00,03DEC18:21:00,18,COA,Qassim
4-Dec-18,21:00,04DEC18:21:00,20,COA,Qassim
5-Dec-18,21:00,05DEC18:21:00,17,COA,Qassim
6-Dec-18,21:00,06DEC18:21:00,16,COA,Qassim
7-Dec-18,21:00,07DEC18:21:00,15.3,COA,Qassim
8-Dec-18,21:00,08DEC18:21:00,18,COA,Qassim
9-Dec-18,21:00,09DEC18:21:00,17,COA,Qassim
10-Dec-18,21:00,10DEC18:21:00,17,COA,Qassim
11-Dec-18,21:00,11DEC18:21:00,17,COA,Qassim
12-Dec-18,21:00,12DEC18:21:00,19.4,COA,Qassim
13-Dec-18,21:00,13DEC18:21:00,19,COA,Qassim
14-Dec-18,21:00,14DEC18:21:00,17,COA,Qassim
15-Dec-18,21:00,15DEC18:21:00,14,COA,Qassim
16-Dec-18,21:00,16DEC18:21:00,17,COA,Qassim
17-Dec-18,21:00,17DEC18:21:00,19,COA,Qassim
18-Dec-18,21:00,18DEC18:21:00,15,COA,Qassim
19-Dec-18,21:00,19DEC18:21:00,17,COA,Qassim
20-Dec-18,21:00,20DEC18:21:00,19,COA,Qassim
21-Dec-18,21:00,21DEC18:21:00,14,COA,Qassim
22-Dec-18,21:00,22DEC18:21:00,13,COA,Qassim
24-Dec-18,21:00,24DEC18:21:00,18,COA,Qassim
25-Dec-18,21:00,25DEC18:21:00,17,COA,Qassim
26-Dec-18,21:00,26DEC18:21:00,16,COA,Qassim
27-Dec-18,21:00,27DEC18:21:00,20,COA,Qassim
28-Dec-18,21:00,28DEC18:21:00,13,COA,Qassim
29-Dec-18,21:00,29DEC18:21:00,14,COA,Qassim
30-Dec-18,21:00,30DEC18:21:00,16,COA,Qassim
31-Dec-18,21:00,31DEC18:21:00,12,COA,Qassim
1-Dec-19,21:00,01DEC19:21:00,21,COA,Qassim
3-Dec-19,21:00,03DEC19:21:00,16,COA,Qassim
4-Dec-19,21:00,04DEC19:21:00,17,COA,Qassim
5-Dec-19,21:00,05DEC19:21:00,20,COA,Qassim
6-Dec-19,21:00,06DEC19:21:00,22,COA,Qassim
7-Dec-19,21:00,07DEC19:21:00,16,COA,Qassim
8-Dec-19,21:00,08DEC19:21:00,15,COA,Qassim
9-Dec-19,21:00,09DEC19:21:00,18,COA,Qassim
10-Dec-19,21:00,10DEC19:21:00,17,COA,Qassim
11-Dec-19,21:00,11DEC19:21:00,16,COA,Qassim
12-Dec-19,21:00,12DEC19:21:00,21,COA,Qassim
13-Dec-19,21:00,13DEC19:21:00,16,COA,Qassim
14-Dec-19,21:00,14DEC19:21:00,18,COA,Qassim
15-Dec-19,21:00,15DEC19:21:00,18,COA,Qassim
16-Dec-19,21:00,16DEC19:21:00,13,COA,Qassim
17-Dec-19,21:00,17DEC19:21:00,11,COA,Qassim
18-Dec-19,21:00,18DEC19:21:00,12,COA,Qassim
19-Dec-19,21:00,19DEC19:21:00,12,COA,Qassim
20-Dec-19,21:00,20DEC19:21:00,10,COA,Qassim
21-Dec-19,21:00,21DEC19:21:00,12,COA,Qassim
22-Dec-19,21:00,22DEC19:21:00,13,COA,Qassim
23-Dec-19,21:00,23DEC19:21:00,15,COA,Qassim
24-Dec-19,21:00,24DEC19:21:00,17,COA,Qassim
1-Dec-20,21:00,01DEC20:21:00,18,COA,Qassim
2-Dec-20,21:00,02DEC20:21:00,20,COA,Qassim
3-Dec-20,21:00,03DEC20:21:00,18,COA,Qassim
4-Dec-20,21:00,04DEC20:21:00,19,COA,Qassim
5-Dec-20,21:00,05DEC20:21:00,20,COA,Qassim
6-Dec-20,21:00,06DEC20:21:00,14,COA,Qassim
7-Dec-20,21:00,07DEC20:21:00,13,COA,Qassim
8-Dec-20,21:00,08DEC20:21:00,16,COA,Qassim
9-Dec-20,21:00,09DEC20:21:00,18,COA,Qassim
10-Dec-20,21:00,10DEC20:21:00,14.4,COA,Qassim
11-Dec-20,21:00,11DEC20:21:00,15,COA,Qassim
12-Dec-20,21:00,12DEC20:21:00,16,COA,Qassim
13-Dec-20,21:00,13DEC20:21:00,16,COA,Qassim
14-Dec-20,21:00,14DEC20:21:00,17,COA,Qassim
15-Dec-20,21:00,15DEC20:21:00,18,COA,Qassim
16-Dec-20,21:00,16DEC20:21:00,18,COA,Qassim
17-Dec-20,21:00,17DEC20:21:00,16,COA,Qassim
18-Dec-20,21:00,18DEC20:21:00,15,COA,Qassim
19-Dec-20,21:00,19DEC20:21:00,15,COA,Qassim
20-Dec-20,21:00,20DEC20:21:00,16,COA,Qassim
21-Dec-20,21:00,21DEC20:21:00,17,COA,Qassim
22-Dec-20,21:00,22DEC20:21:00,18,COA,Qassim
23-Dec-20,21:00,23DEC20:21:00,19,COA,Qassim
24-Dec-20,21:00,24DEC20:21:00,15,COA,Qassim
25-Dec-20,21:00,25DEC20:21:00,12,COA,Qassim
26-Dec-20,21:00,26DEC20:21:00,12,COA,Qassim
27-Dec-20,21:00,27DEC20:21:00,11,COA,Qassim
1-Jan-16,21:00,01JAN16:21:00,14,COA,Qassim
2-Jan-16,21:00,02JAN16:21:00,10,COA,Qassim
3-Jan-16,21:00,03JAN16:21:00,10,COA,Qassim
4-Jan-16,21:00,04JAN16:21:00,13,COA,Qassim
5-Jan-16,21:00,05JAN16:21:00,16.3,COA,Qassim
6-Jan-16,21:00,06JAN16:21:00,16,COA,Qassim
7-Jan-16,21:00,07JAN16:21:00,17.3,COA,Qassim
8-Jan-16,21:00,08JAN16:21:00,22,COA,Qassim
9-Jan-16,21:00,09JAN16:21:00,16,COA,Qassim
10-Jan-16,21:00,10JAN16:21:00,14,COA,Qassim
11-Jan-16,21:00,11JAN16:21:00,15,COA,Qassim
12-Jan-16,21:00,12JAN16:21:00,15,COA,Qassim
13-Jan-16,21:00,13JAN16:21:00,14,COA,Qassim
14-Jan-16,21:00,14JAN16:21:00,16,COA,Qassim
15-Jan-16,21:00,15JAN16:21:00,19,COA,Qassim
16-Jan-16,21:00,16JAN16:21:00,17,COA,Qassim
17-Jan-16,21:00,17JAN16:21:00,18.4,COA,Qassim
18-Jan-16,21:00,18JAN16:21:00,18,COA,Qassim
19-Jan-16,21:00,19JAN16:21:00,17,COA,Qassim
20-Jan-16,21:00,20JAN16:21:00,16,COA,Qassim
21-Jan-16,21:00,21JAN16:21:00,18,COA,Qassim
22-Jan-16,21:00,22JAN16:21:00,20.3,COA,Qassim
23-Jan-16,21:00,23JAN16:21:00,21,COA,Qassim
24-Jan-16,21:00,24JAN16:21:00,18,COA,Qassim
25-Jan-16,21:00,25JAN16:21:00,14,COA,Qassim
26-Jan-16,21:00,26JAN16:21:00,14,COA,Qassim
27-Jan-16,21:00,27JAN16:21:00,11,COA,Qassim
28-Jan-16,21:00,28JAN16:21:00,4,COA,Qassim
29-Jan-16,21:00,29JAN16:21:00,6,COA,Qassim
30-Jan-16,21:00,30JAN16:21:00,9.3,COA,Qassim
31-Jan-16,21:00,31JAN16:21:00,12,COA,Qassim
1-Feb-16,21:00,01FEB16:21:00,14,COA,Qassim
2-Feb-16,21:00,02FEB16:21:00,17,COA,Qassim
3-Feb-16,21:00,03FEB16:21:00,14,COA,Qassim
4-Feb-16,21:00,04FEB16:21:00,13,COA,Qassim
5-Feb-16,21:00,05FEB16:21:00,15,COA,Qassim
6-Feb-16,21:00,06FEB16:21:00,21.4,COA,Qassim
7-Feb-16,21:00,07FEB16:21:00,16,COA,Qassim
8-Feb-16,21:00,08FEB16:21:00,14,COA,Qassim
9-Feb-16,21:00,09FEB16:21:00,14,COA,Qassim
10-Feb-16,21:00,10FEB16:21:00,20,COA,Qassim
11-Feb-16,21:00,11FEB16:21:00,13,COA,Qassim
12-Feb-16,21:00,12FEB16:21:00,13,COA,Qassim
13-Feb-16,21:00,13FEB16:21:00,15,COA,Qassim
14-Feb-16,21:00,14FEB16:21:00,17,COA,Qassim
15-Feb-16,21:00,15FEB16:21:00,20,COA,Qassim
16-Feb-16,21:00,16FEB16:21:00,18,COA,Qassim
17-Feb-16,21:00,17FEB16:21:00,18,COA,Qassim
18-Feb-16,21:00,18FEB16:21:00,18,COA,Qassim
19-Feb-16,21:00,19FEB16:21:00,20,COA,Qassim
20-Feb-16,21:00,20FEB16:21:00,22,COA,Qassim
21-Feb-16,21:00,21FEB16:21:00,26,COA,Qassim
22-Feb-16,21:00,22FEB16:21:00,25,COA,Qassim
23-Feb-16,21:00,23FEB16:21:00,18,COA,Qassim
24-Feb-16,21:00,24FEB16:21:00,22,COA,Qassim
26-Feb-16,21:00,26FEB16:21:00,24,COA,Qassim
27-Feb-16,21:00,27FEB16:21:00,24,COA,Qassim
28-Feb-16,21:00,28FEB16:21:00,23,COA,Qassim
29-Feb-16,21:00,29FEB16:21:00,12,COA,Qassim
1-Jan-17,21:00,01JAN17:21:00,16,COA,Qassim
2-Jan-17,21:00,02JAN17:21:00,18.3,COA,Qassim
3-Jan-17,21:00,03JAN17:21:00,13,COA,Qassim
4-Jan-17,21:00,04JAN17:21:00,14,COA,Qassim
5-Jan-17,21:00,05JAN17:21:00,12,COA,Qassim
6-Jan-17,21:00,06JAN17:21:00,13.4,COA,Qassim
7-Jan-17,21:00,07JAN17:21:00,16.4,COA,Qassim
8-Jan-17,21:00,08JAN17:21:00,18,COA,Qassim
9-Jan-17,21:00,09JAN17:21:00,16,COA,Qassim
10-Jan-17,21:00,10JAN17:21:00,15,COA,Qassim
11-Jan-17,21:00,11JAN17:21:00,17,COA,Qassim
12-Jan-17,21:00,12JAN17:21:00,15,COA,Qassim
13-Jan-17,21:00,13JAN17:21:00,14,COA,Qassim
14-Jan-17,21:00,14JAN17:21:00,14,COA,Qassim
15-Jan-17,21:00,15JAN17:21:00,21,COA,Qassim
16-Jan-17,21:00,16JAN17:21:00,14,COA,Qassim
17-Jan-17,21:00,17JAN17:21:00,17,COA,Qassim
18-Jan-17,21:00,18JAN17:21:00,20,COA,Qassim
19-Jan-17,21:00,19JAN17:21:00,17.4,COA,Qassim
20-Jan-17,21:00,20JAN17:21:00,14,COA,Qassim
21-Jan-17,21:00,21JAN17:21:00,17,COA,Qassim
22-Jan-17,21:00,22JAN17:21:00,13,COA,Qassim
23-Jan-17,21:00,23JAN17:21:00,11,COA,Qassim
24-Jan-17,21:00,24JAN17:21:00,12,COA,Qassim
25-Jan-17,21:00,25JAN17:21:00,14,COA,Qassim
26-Jan-17,21:00,26JAN17:21:00,19.2,COA,Qassim
27-Jan-17,21:00,27JAN17:21:00,17,COA,Qassim
28-Jan-17,21:00,28JAN17:21:00,14,COA,Qassim
29-Jan-17,21:00,29JAN17:21:00,12,COA,Qassim
30-Jan-17,21:00,30JAN17:21:00,14,COA,Qassim
31-Jan-17,21:00,31JAN17:21:00,17,COA,Qassim
1-Feb-17,21:00,01FEB17:21:00,12,COA,Qassim
2-Feb-17,21:00,02FEB17:21:00,7,COA,Qassim
3-Feb-17,21:00,03FEB17:21:00,7,COA,Qassim
4-Feb-17,21:00,04FEB17:21:00,11,COA,Qassim
5-Feb-17,21:00,05FEB17:21:00,15,COA,Qassim
6-Feb-17,21:00,06FEB17:21:00,13,COA,Qassim
7-Feb-17,21:00,07FEB17:21:00,14.4,COA,Qassim
8-Feb-17,21:00,08FEB17:21:00,19,COA,Qassim
9-Feb-17,21:00,09FEB17:21:00,21,COA,Qassim
10-Feb-17,21:00,10FEB17:21:00,17,COA,Qassim
11-Feb-17,21:00,11FEB17:21:00,18,COA,Qassim
12-Feb-17,21:00,12FEB17:21:00,17,COA,Qassim
13-Feb-17,21:00,13FEB17:21:00,16,COA,Qassim
14-Feb-17,21:00,14FEB17:21:00,15.4,COA,Qassim
15-Feb-17,21:00,15FEB17:21:00,18,COA,Qassim
16-Feb-17,21:00,16FEB17:21:00,17,COA,Qassim
17-Feb-17,21:00,17FEB17:21:00,12,COA,Qassim
18-Feb-17,21:00,18FEB17:21:00,9,COA,Qassim
19-Feb-17,21:00,19FEB17:21:00,12,COA,Qassim
20-Feb-17,21:00,20FEB17:21:00,15,COA,Qassim
21-Feb-17,21:00,21FEB17:21:00,20,COA,Qassim
22-Feb-17,21:00,22FEB17:21:00,20,COA,Qassim
23-Feb-17,21:00,23FEB17:21:00,,COA,Qassim
24-Feb-17,21:00,24FEB17:21:00,15,COA,Qassim
25-Feb-17,21:00,25FEB17:21:00,16,COA,Qassim
26-Feb-17,21:00,26FEB17:21:00,16,COA,Qassim
27-Feb-17,21:00,27FEB17:21:00,17,COA,Qassim
28-Feb-17,21:00,28FEB17:21:00,20,COA,Qassim
1-Jan-18,21:00,01JAN18:21:00,17,COA,Qassim
2-Jan-18,21:00,02JAN18:21:00,14,COA,Qassim
3-Jan-18,21:00,03JAN18:21:00,13,COA,Qassim
4-Jan-18,21:00,04JAN18:21:00,17,COA,Qassim
5-Jan-18,21:00,05JAN18:21:00,14,COA,Qassim
6-Jan-18,21:00,06JAN18:21:00,15,COA,Qassim
7-Jan-18,21:00,07JAN18:21:00,11,COA,Qassim
8-Jan-18,21:00,08JAN18:21:00,11,COA,Qassim
9-Jan-18,21:00,09JAN18:21:00,10,COA,Qassim
10-Jan-18,21:00,10JAN18:21:00,11,COA,Qassim
11-Jan-18,21:00,11JAN18:21:00,13,COA,Qassim
12-Jan-18,21:00,12JAN18:21:00,14,COA,Qassim
13-Jan-18,21:00,13JAN18:21:00,15,COA,Qassim
14-Jan-18,21:00,14JAN18:21:00,15,COA,Qassim
15-Jan-18,21:00,15JAN18:21:00,14,COA,Qassim
16-Jan-18,21:00,16JAN18:21:00,13,COA,Qassim
17-Jan-18,21:00,17JAN18:21:00,16,COA,Qassim
18-Jan-18,21:00,18JAN18:21:00,15,COA,Qassim
19-Jan-18,21:00,19JAN18:21:00,19,COA,Qassim
20-Jan-18,21:00,20JAN18:21:00,12,COA,Qassim
21-Jan-18,21:00,21JAN18:21:00,12,COA,Qassim
22-Jan-18,21:00,22JAN18:21:00,16.4,COA,Qassim
23-Jan-18,21:00,23JAN18:21:00,16,COA,Qassim
24-Jan-18,21:00,24JAN18:21:00,18,COA,Qassim
25-Jan-18,21:00,25JAN18:21:00,22,COA,Qassim
26-Jan-18,21:00,26JAN18:21:00,16,COA,Qassim
27-Jan-18,21:00,27JAN18:21:00,11,COA,Qassim
28-Jan-18,21:00,28JAN18:21:00,12,COA,Qassim
29-Jan-18,21:00,29JAN18:21:00,12,COA,Qassim
30-Jan-18,21:00,30JAN18:21:00,13,COA,Qassim
31-Jan-18,21:00,31JAN18:21:00,14,COA,Qassim
1-Feb-18,21:00,01FEB18:21:00,16,COA,Qassim
2-Feb-18,21:00,02FEB18:21:00,14,COA,Qassim
3-Feb-18,21:00,03FEB18:21:00,13.4,COA,Qassim
4-Feb-18,21:00,04FEB18:21:00,13.3,COA,Qassim
5-Feb-18,21:00,05FEB18:21:00,17,COA,Qassim
6-Feb-18,21:00,06FEB18:21:00,18,COA,Qassim
7-Feb-18,21:00,07FEB18:21:00,19,COA,Qassim
8-Feb-18,21:00,08FEB18:21:00,18,COA,Qassim
9-Feb-18,21:00,09FEB18:21:00,17,COA,Qassim
10-Feb-18,21:00,10FEB18:21:00,20,COA,Qassim
11-Feb-18,21:00,11FEB18:21:00,22,COA,Qassim
12-Feb-18,21:00,12FEB18:21:00,24,COA,Qassim
13-Feb-18,21:00,13FEB18:21:00,29,COA,Qassim
14-Feb-18,21:00,14FEB18:21:00,18,COA,Qassim
15-Feb-18,21:00,15FEB18:21:00,25,COA,Qassim
16-Feb-18,21:00,16FEB18:21:00,27.3,COA,Qassim
17-Feb-18,21:00,17FEB18:21:00,24,COA,Qassim
18-Feb-18,21:00,18FEB18:21:00,17,COA,Qassim
19-Feb-18,21:00,19FEB18:21:00,18,COA,Qassim
20-Feb-18,21:00,20FEB18:21:00,21,COA,Qassim
21-Feb-18,21:00,21FEB18:21:00,24,COA,Qassim
22-Feb-18,21:00,22FEB18:21:00,22,COA,Qassim
23-Feb-18,21:00,23FEB18:21:00,23,COA,Qassim
24-Feb-18,21:00,24FEB18:21:00,17,COA,Qassim
25-Feb-18,21:00,25FEB18:21:00,18,COA,Qassim
26-Feb-18,21:00,26FEB18:21:00,19,COA,Qassim
27-Feb-18,21:00,27FEB18:21:00,21,COA,Qassim
28-Feb-18,21:00,28FEB18:21:00,22,COA,Qassim
1-Jan-19,21:00,01JAN19:21:00,17,COA,Qassim
2-Jan-19,21:00,02JAN19:21:00,18,COA,Qassim
3-Jan-19,21:00,03JAN19:21:00,14,COA,Qassim
4-Jan-19,21:00,04JAN19:21:00,14,COA,Qassim
5-Jan-19,21:00,05JAN19:21:00,18,COA,Qassim
6-Jan-19,21:00,06JAN19:21:00,20,COA,Qassim
7-Jan-19,21:00,07JAN19:21:00,13,COA,Qassim
8-Jan-19,21:00,08JAN19:21:00,17,COA,Qassim
9-Jan-19,21:00,09JAN19:21:00,13,COA,Qassim
10-Jan-19,21:00,10JAN19:21:00,13,COA,Qassim
11-Jan-19,21:00,11JAN19:21:00,13,COA,Qassim
12-Jan-19,21:00,12JAN19:21:00,17,COA,Qassim
13-Jan-19,21:00,13JAN19:21:00,20,COA,Qassim
14-Jan-19,21:00,14JAN19:21:00,14,COA,Qassim
15-Jan-19,21:00,15JAN19:21:00,15,COA,Qassim
16-Jan-19,21:00,16JAN19:21:00,22,COA,Qassim
17-Jan-19,21:00,17JAN19:21:00,11,COA,Qassim
18-Jan-19,21:00,18JAN19:21:00,11,COA,Qassim
19-Jan-19,21:00,19JAN19:21:00,11,COA,Qassim
20-Jan-19,21:00,20JAN19:21:00,13,COA,Qassim
21-Jan-19,21:00,21JAN19:21:00,15,COA,Qassim
22-Jan-19,21:00,22JAN19:21:00,17,COA,Qassim
23-Jan-19,21:00,23JAN19:21:00,16,COA,Qassim
24-Jan-19,21:00,24JAN19:21:00,18,COA,Qassim
25-Jan-19,21:00,25JAN19:21:00,17,COA,Qassim
26-Jan-19,21:00,26JAN19:21:00,21,COA,Qassim
27-Jan-19,21:00,27JAN19:21:00,23,COA,Qassim
28-Jan-19,21:00,28JAN19:21:00,14,COA,Qassim
29-Jan-19,21:00,29JAN19:21:00,15,COA,Qassim
30-Jan-19,21:00,30JAN19:21:00,14,COA,Qassim
31-Jan-19,21:00,31JAN19:21:00,18,COA,Qassim
1-Feb-19,21:00,01FEB19:21:00,19,COA,Qassim
2-Feb-19,21:00,02FEB19:21:00,17,COA,Qassim
3-Feb-19,21:00,03FEB19:21:00,15,COA,Qassim
4-Feb-19,21:00,04FEB19:21:00,14,COA,Qassim
5-Feb-19,21:00,05FEB19:21:00,15,COA,Qassim
6-Feb-19,21:00,06FEB19:21:00,16,COA,Qassim
7-Feb-19,21:00,07FEB19:21:00,19,COA,Qassim
8-Feb-19,21:00,08FEB19:21:00,16,COA,Qassim
9-Feb-19,21:00,09FEB19:21:00,16,COA,Qassim
10-Feb-19,21:00,10FEB19:21:00,10.4,COA,Qassim
11-Feb-19,21:00,11FEB19:21:00,12.5,COA,Qassim
12-Feb-19,21:00,12FEB19:21:00,13,COA,Qassim
13-Feb-19,21:00,13FEB19:21:00,15,COA,Qassim
14-Feb-19,21:00,14FEB19:21:00,17,COA,Qassim
15-Feb-19,21:00,15FEB19:21:00,16,COA,Qassim
16-Feb-19,21:00,16FEB19:21:00,14,COA,Qassim
17-Feb-19,21:00,17FEB19:21:00,14,COA,Qassim
18-Feb-19,21:00,18FEB19:21:00,17,COA,Qassim
19-Feb-19,21:00,19FEB19:21:00,9,COA,Qassim
20-Feb-19,21:00,20FEB19:21:00,12,COA,Qassim
21-Feb-19,21:00,21FEB19:21:00,16,COA,Qassim
22-Feb-19,21:00,22FEB19:21:00,18,COA,Qassim
23-Feb-19,21:00,23FEB19:21:00,16,COA,Qassim
24-Feb-19,21:00,24FEB19:21:00,18,COA,Qassim
25-Feb-19,21:00,25FEB19:21:00,17,COA,Qassim
26-Feb-19,21:00,26FEB19:21:00,21,COA,Qassim
27-Feb-19,21:00,27FEB19:21:00,17,COA,Qassim
28-Feb-19,21:00,28FEB19:21:00,16,COA,Qassim
1-Jan-20,21:00,01JAN20:21:00,15,COA,Qassim
2-Jan-20,21:00,02JAN20:21:00,17,COA,Qassim
3-Jan-20,21:00,03JAN20:21:00,19,COA,Qassim
4-Jan-20,21:00,04JAN20:21:00,17,COA,Qassim
5-Jan-20,21:00,05JAN20:21:00,12,COA,Qassim
6-Jan-20,21:00,06JAN20:21:00,13,COA,Qassim
7-Jan-20,21:00,07JAN20:21:00,16,COA,Qassim
8-Jan-20,21:00,08JAN20:21:00,15,COA,Qassim
9-Jan-20,21:00,09JAN20:21:00,13,COA,Qassim
10-Jan-20,21:00,10JAN20:21:00,12,COA,Qassim
11-Jan-20,21:00,11JAN20:21:00,9,COA,Qassim
12-Jan-20,21:00,12JAN20:21:00,9,COA,Qassim
13-Jan-20,21:00,13JAN20:21:00,12,COA,Qassim
14-Jan-20,21:00,14JAN20:21:00,10,COA,Qassim
15-Jan-20,21:00,15JAN20:21:00,11,COA,Qassim
16-Jan-20,21:00,16JAN20:21:00,14,COA,Qassim
17-Jan-20,21:00,17JAN20:21:00,20,COA,Qassim
18-Jan-20,21:00,18JAN20:21:00,17,COA,Qassim
19-Jan-20,21:00,19JAN20:21:00,16,COA,Qassim
20-Jan-20,21:00,20JAN20:21:00,14,COA,Qassim
21-Jan-20,21:00,21JAN20:21:00,15,COA,Qassim
